Employer Reputation,SCORE,SCORE,H-index Citations,SCORE,SCORE,Citations per Paper,SCORE,SCORE,Academic Reputation,SCORE,SCORE,LOCATION,OVERALL SCORE,# RANK,# RANK,REGION,STARS,UNIVERSITY
"<div class=""td-wrap""><div class=""td-wrap-in"">57.4</div></div>",342,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">342</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">43.7</div></div>",487,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=485</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.1</div></div>",483,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">483</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.8</div></div>",199,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=198</span></div></div></div>",Japan,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",452,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">401-450</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-tsukuba"">University of Tsukuba</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">69.5</div></div>",137,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">137</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">33.8</div></div>",499,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=499</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">35.3</div></div>",500,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">500</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.6</div></div>",204,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=204</span></div></div></div>",Kazakhstan,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",453,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/al-farabi-kazakh-national-university"">Al-Farabi Kazakh National University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">61.6</div></div>",282,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=282</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.8</div></div>",408,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=408</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.9</div></div>",435,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">435</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.3</div></div>",449,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=449</span></div></div></div>",Romania,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",454,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,4,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/babes-bolyai-university"">Babes-Bolyai University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">45.7</div></div>",475,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=475</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.8</div></div>",274,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=274</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.5</div></div>",268,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=268</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">39.5</div></div>",494,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">494</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",455,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/bangor-university"">Bangor University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">53.1</div></div>",422,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">422</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.8</div></div>",395,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=395</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">70.4</div></div>",353,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=353</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">41.7</div></div>",481,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">481</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",456,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/baylor-university"">Baylor University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">39.1</div></div>",494,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">494</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">55.8</div></div>",378,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=377</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.8</div></div>",297,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=297</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">48.1</div></div>",408,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=408</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",457,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/birkbeck-university-london"">Birkbeck, University of London</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">67.8</div></div>",168,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=168</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.2</div></div>",477,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=477</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.1</div></div>",445,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=445</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">43.5</div></div>",465,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">465</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",458,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,5,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/coventry-university"">Coventry University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">46.3</div></div>",472,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=472</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">66.1</div></div>",172,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=170</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">82.2</div></div>",87,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=86</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">35.2</div></div>",500,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">500</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",459,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/drexel-university"">Drexel University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">49.5</div></div>",451,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=450</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60</div></div>",297,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=294</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.3</div></div>",313,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=313</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">42.5</div></div>",474,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=473</span></div></div></div>",Taiwan,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",460,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/feng-chia-university"">Feng Chia University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">61.3</div></div>",288,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">288</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">46.7</div></div>",470,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=470</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52.8</div></div>",485,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">485</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">51.5</div></div>",351,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=351</span></div></div></div>",South Korea,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",461,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/hufs-hankuk-korea-university-foreign-studies"">HUFS - Hankuk (Korea) University of Foreign Studies</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">55.2</div></div>",386,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=386</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">42</div></div>",489,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=488</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.8</div></div>",448,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">448</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52.4</div></div>",337,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=337</span></div></div></div>",India,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",462,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/indian-school-business"">Indian School of Business</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">34.7</div></div>",497,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">497</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.8</div></div>",413,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=408</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.8</div></div>",437,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=436</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.7</div></div>",219,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">219</span></div></div></div>",India,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",463,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/indira-gandhi-institute-development-research"">Indira Gandhi Institute of Development and Research</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">54.9</div></div>",388,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=388</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">48</div></div>",460,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=458</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">56</div></div>",470,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">470</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.3</div></div>",308,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=308</span></div></div></div>",Malaysia,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",464,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,4,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/international-islamic-university-malaysia-iium"">International Islamic University Malaysia (IIUM)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">48</div></div>",464,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=464</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.8</div></div>",415,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=408</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65.7</div></div>",411,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=411</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">50.3</div></div>",368,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=368</span></div></div></div>",Austria,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",465,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/karl-franzens-universitaet-graz"">Karl-Franzens-Universitaet Graz</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">45.2</div></div>",478,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">478</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60</div></div>",300,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=294</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">73.1</div></div>",294,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">294</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.7</div></div>",443,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=442</span></div></div></div>",Germany,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",466,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/leibniz-university-hannover"">Leibniz University Hannover</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">46.3</div></div>",473,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=472</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.8</div></div>",417,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=408</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65.9</div></div>",409,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=408</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">47</div></div>",429,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=429</span></div></div></div>",Taiwan,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",467,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/national-taipei-university"">National Taipei University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">48.3</div></div>",461,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">461</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.8</div></div>",282,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=274</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76</div></div>",238,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=237</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">40.9</div></div>",487,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">487</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",468,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",North America,5,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/oklahoma-state-university"">Oklahoma State University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">48.7</div></div>",457,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=457</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.8</div></div>",283,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=274</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76</div></div>",239,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=237</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">37.4</div></div>",495,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">495</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",469,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/oregon-state-university"">Oregon State University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">55.5</div></div>",381,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=380</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">50.5</div></div>",446,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=440</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.6</div></div>",456,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">456</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">47.6</div></div>",416,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=415</span></div></div></div>",South Korea,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",470,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/pusan-national-university"">Pusan National University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">61.2</div></div>",290,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=289</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.8</div></div>",284,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=274</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">73.8</div></div>",282,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">282</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">35.4</div></div>",499,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">499</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",471,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/queens-university-belfast"">Queen&#039;s University Belfast</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">53.6</div></div>",413,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">413</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">55.8</div></div>",383,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=377</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72</div></div>",322,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">322</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">44.2</div></div>",457,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=457</span></div></div></div>",Netherlands,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",472,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/radboud-university"">Radboud University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">68.2</div></div>",164,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=162</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">42</div></div>",491,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=488</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52.2</div></div>",487,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">487</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">50.2</div></div>",372,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=371</span></div></div></div>",Japan,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",473,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,4,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/ritsumeikan-university"">Ritsumeikan University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">68.4</div></div>",158,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=157</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">36.1</div></div>",497,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=497</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">47</div></div>",497,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">497</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">57.3</div></div>",250,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=249</span></div></div></div>",Russia,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",474,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Europe,4,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/rudn-university"">RUDN University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">56.6</div></div>",358,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=357</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.2</div></div>",317,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=313</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">73.5</div></div>",285,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">285</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">36.8</div></div>",498,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">498</span></div></div></div>",Canada,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",475,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/ryerson-university"">Ryerson University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">58.3</div></div>",330,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=330</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">57.6</div></div>",345,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=337</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">66.4</div></div>",403,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=403</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">43</div></div>",467,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=466</span></div></div></div>",Australia,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",476,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Oceania,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/swinburne-university-technology"">Swinburne University of Technology</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">50.1</div></div>",445,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">445</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">55.8</div></div>",384,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=377</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">70.8</div></div>",345,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=344</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">45.6</div></div>",444,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">444</span></div></div></div>",Taiwan,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",477,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">451-500</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/tamkang-university"">Tamkang University</a></div></div>"
