aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Minnesota,,United States,0,University of Minnesota,506,46,46,public,82.9,89,-,396,33.8,345,65.9,46,64.7,46,59.9,43,"Geography,Sport Science,Physics & Astronomy,Mechanical & Aerospace Engineering,Education,Veterinary Science,Agriculture & Forestry,Civil Engineering,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Medicine & Dentistry,Sociology,Chemistry,Economics & Econometrics,Business & Management,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Accounting & Finance,Other Health,Architecture,Law,Electrical & Electronic Engineering,Chemical Engineering,Art, Performing Arts & Design,Psychology,Computer Science,General Engineering",/world-university-rankings/university-minnesota
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,46,46,public,91.0,45,40.5,220,35.3,338,65.9,47,58.6,57,57.9,46,"Art, Performing Arts & Design,Biological Sciences,Archaeology,Physics & Astronomy,Education,Psychology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Chemistry,Communication & Media Studies,Chemical Engineering,Geography,Business & Management,Economics & Econometrics,Computer Science,Sociology,Mathematics & Statistics,History, Philosophy & Theology,Medicine & Dentistry,Sport Science,Geology, Environmental, Earth & Marine Sciences,Other Health",/world-university-rankings/university-north-carolina-chapel-hill
Peking University,,China,0,Peking University,514,48,48,master_account,63.7,235,100.0,9,53.7,213,65.2,48,61.9,52,70.0,27,"Languages, Literature & Linguistics,Law,Business & Management,Other Health,Economics & Econometrics,Computer Science,Mathematics & Statistics,General Engineering,Psychology,Agriculture & Forestry,Sport Science,Accounting & Finance,Veterinary Science,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Archaeology,Sociology,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Biological Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Education,Chemistry,Chemical Engineering,Medicine & Dentistry,Architecture,Physics & Astronomy",/world-university-rankings/peking-university
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,49,49,master_account,65.0,226,99.7,17,44.6,275,65.1,49,68.3,41,64.1,35,"Archaeology,Biological Sciences,Medicine & Dentistry,General Engineering,Art, Performing Arts & Design,Business & Management,Languages, Literature & Linguistics,Other Health,Architecture,Mathematics & Statistics,Physics & Astronomy,Chemistry,Electrical & Electronic Engineering,Sport Science,Education,Accounting & Finance,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Economics & Econometrics,Computer Science,Sociology,Law,Geology, Environmental, Earth & Marine Sciences,Psychology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/tsinghua-university
Seoul National University,,South Korea,0,Seoul National University,588,50,50,master_account,48.7,351,86.3,43,30.3,362,64.8,50,77.1,25,75.5,19,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Electrical & Electronic Engineering,Veterinary Science,Other Health,Sport Science,Psychology,General Engineering,Chemistry,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Biological Sciences,Architecture,Chemical Engineering,Education,Mechanical & Aerospace Engineering,Medicine & Dentistry,Economics & Econometrics,Law,Art, Performing Arts & Design,Business & Management,Mathematics & Statistics,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics,History, Philosophy & Theology,Geography,Archaeology,Physics & Astronomy",/world-university-rankings/seoul-national-university
The Hong Kong University of Science and Technology hkust,,Hong Kong,11,The Hong Kong University of Science and Technology,526,51,51,master_account,72.9,171,57.6,109,77.8,74,64.7,51,66.8,43,51.8,67,"General Engineering,Physics & Astronomy,Chemistry,Languages, Literature & Linguistics,Business & Management,Economics & Econometrics,Education,Accounting & Finance,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Computer Science,Chemical Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/hong-kong-university-science-and-technology
Korea Advanced Institute of Science and Technology (KAIST),,South Korea,0,Korea Advanced Institute of Science and Technology (KAIST),558,52,52,master_account,71.4,177,100.0,4,34.9,339,64.5,52,63.2,48,63.5,36,"Electrical & Electronic Engineering,Mathematics & Statistics,Computer Science,Civil Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Business & Management,Accounting & Finance,General Engineering,Chemical Engineering,Chemistry,Biological Sciences",/world-university-rankings/korea-advanced-institute-science-and-technology-kaist
University of Manchester,,United Kingdom,0,University of Manchester,512,52,52,master_account,74.3,150,39.4,238,82.0,51,64.5,53,58.7,56,58.1,45,"Archaeology,General Engineering,Psychology,Accounting & Finance,Languages, Literature & Linguistics,Business & Management,Physics & Astronomy,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Law,Sociology,Chemistry,Chemical Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Education,Biological Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,Other Health,Geography,Economics & Econometrics,Computer Science,Architecture,Civil Engineering,Medicine & Dentistry,Communication & Media Studies",/world-university-rankings/university-manchester
Brown University,,United States,0,Brown University,513,54,54,private,92.0,39,32.7,318,37.0,322,64.1,54,54.2,68,55.5,52,"Education,Art, Performing Arts & Design,Languages, Literature & Linguistics,Physics & Astronomy,History, Philosophy & Theology,Architecture,Business & Management,Other Health,Archaeology,Medicine & Dentistry,Computer Science,Electrical & Electronic Engineering,General Engineering,Sociology,Politics & International Studies (incl Development Studies),Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Mechanical & Aerospace Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Mathematics & Statistics,Chemistry",/world-university-rankings/brown-university
"University of California, Davis",,United States,0,"University of California, Davis",503,55,55,public,80.4,105,55.4,116,52.9,220,63.7,56,59.7,55,54.4,57,"Communication & Media Studies,Chemical Engineering,Veterinary Science,Electrical & Electronic Engineering,Physics & Astronomy,Archaeology,Geography,Chemistry,Sport Science,Geology, Environmental, Earth & Marine Sciences,General Engineering,Biological Sciences,Education,Mechanical & Aerospace Engineering,Law,Languages, Literature & Linguistics,Mathematics & Statistics,Other Health,Economics & Econometrics,Psychology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Sociology,Computer Science,Agriculture & Forestry,Architecture",/world-university-rankings/university-california-davis
KU Leuven,,Belgium,11,KU Leuven,531,55,55,master_account,71.8,176,99.9,14,62.3,147,63.7,55,63.6,47,53.0,61,"Medicine & Dentistry,Architecture,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Economics & Econometrics,Archaeology,Other Health,Education,Computer Science,Psychology,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Agriculture & Forestry,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Biological Sciences,Mathematics & Statistics,Sport Science,Physics & Astronomy,Accounting & Finance,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/ku-leuven
Boston University,,United States,0,Boston University,518,57,57,private,94.4,31,30.3,355,47.8,255,63.6,57,46.7,99,56.4,49,"Electrical & Electronic Engineering,Economics & Econometrics,Other Health,Geography,General Engineering,Medicine & Dentistry,Sociology,Mechanical & Aerospace Engineering,Civil Engineering,Architecture,Languages, Literature & Linguistics,Archaeology,Computer Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Law,Psychology,Art, Performing Arts & Design,Communication & Media Studies,Chemistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Education,Biological Sciences,Accounting & Finance,Chemical Engineering,Business & Management,History, Philosophy & Theology",/world-university-rankings/boston-university
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,58,58,public,76.0,136,60.4,99,37.4,316,62.9,58,64.8,45,54.6,56,"Sport Science,History, Philosophy & Theology,Accounting & Finance,Psychology,Education,Mathematics & Statistics,Physics & Astronomy,Mechanical & Aerospace Engineering,Economics & Econometrics,Civil Engineering,Veterinary Science,Agriculture & Forestry,Chemical Engineering,Business & Management,Sociology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Geography,Art, Performing Arts & Design,Computer Science,Chemistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Law,General Engineering,Languages, Literature & Linguistics,Medicine & Dentistry,Electrical & Electronic Engineering,Archaeology,Architecture,Other Health",/world-university-rankings/penn-state-main-campus
Kyoto University,,Japan,0,Kyoto University,516,59,59,master_account,57.0,295,73.3,67,29.0,371,62.8,59,68.4,40,70.4,25,"Languages, Literature & Linguistics,Mathematics & Statistics,Biological Sciences,Law,Archaeology,History, Philosophy & Theology,Geography,Other Health,Architecture,Sport Science,Agriculture & Forestry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Communication & Media Studies,Chemical Engineering,Veterinary Science,Psychology,Politics & International Studies (incl Development Studies),Accounting & Finance,Business & Management,Sociology,Economics & Econometrics,Education,Chemistry,Physics & Astronomy,Computer Science,General Engineering,Civil Engineering,Art, Performing Arts & Design,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/kyoto-university
University of Sydney UniSyd,,Australia,11,University of Sydney,522,60,60,master_account,69.0,197,67.3,83,83.6,47,62.7,60,60.8,54,52.8,62,"Sport Science,History, Philosophy & Theology,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Law,Economics & Econometrics,Mechanical & Aerospace Engineering,Agriculture & Forestry,Psychology,Physics & Astronomy,Chemistry,Veterinary Science,Accounting & Finance,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Archaeology,Politics & International Studies (incl Development Studies),Business & Management,Education,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Architecture,Medicine & Dentistry,Computer Science,General Engineering,Other Health,Biological Sciences",/world-university-rankings/university-sydney
